Year,NDVI
2016.0,0.26386388853215575
2017.0,0.2486147367925939
2018.0,0.22463313574562274
2019.0,0.19426734149195704
2020.0,0.17832183391784992
2021.0,0.1839695707350339
2022.0,0.14648169148106402
2023.0,0.15738281218833217
