Year,NDVI_median
2017.0,0.31778828138613696
2018.0,0.28811164330715044
2019.0,0.23765393448115213
2020.0,0.20166319299839605
2021.0,0.22247869272387524
2022.0,0.16535340832577192
2023.0,0.19143920540098588
