Year,NDVI
2016.0,0.2655611590505345
2017.0,0.2497284736661235
2018.0,0.2280132888942532
2019.0,0.19478403567970742
2020.0,0.17629100346525464
2021.0,0.18483794571282267
2022.0,0.144239854038297
2023.0,0.1569787240577418
