Year,NDVI
2017.0,0.27662738912860874
2018.0,0.25132850056748335
2019.0,0.23249785140336957
2020.0,0.2340278135651597
2021.0,0.23853178863063063
2022.0,0.19370818613828866
2023.0,0.15356834108323253
2024.0,0.24098641736239632
