Year,NDVI
2017.0,0.44654383202497866
2018.0,0.4255108932488835
2019.0,0.3421852063557798
2020.0,0.26306339440133214
2021.0,0.3186701950945443
2022.0,0.2203649385189516
2023.0,0.22696347599263691
2024.0,0.3136518146018525
