Year,NDVI
2017.0,0.312425884015593
2018.0,0.28445930798519475
2019.0,0.23452563349492883
2020.0,0.1997883406571706
2021.0,0.21962344950320636
2022.0,0.16133260487662224
2023.0,0.1625168694025678
2024.0,0.21122517518616019
