Year,AOD_median
,129.0008498004474
,111.54811320317539
,84.48431275975315
,77.01789532588151
,80.28938770352532
,75.69778698116542
,79.62501923114857
,87.0710933192195
,103.79981058112008
,101.1861800519407
,101.4958464195058
,111.92194945864273
